date,text
20140708,"Germany demands the US Federal Reserve to give them back their gold. India is expected to have increase in gold demand as Modi is seen easing import of gold. Also, the World Gold Council is hosting debate on gold price reform.
"
20140709,"The possibility of India cutting gold import duties was discussed, while customs officials seized 1.2 tons of gold in 2013. Also, a Turkish miner is planning to explore gold and silver in Ireland, and a Canadian company reported positive results from its gold project in Nicaragua. Meanwhile, gold prices climbed due to concerns about European banks.
"
20140710,"The possibility of India cutting gold import duties was discussed, while customs officials seized 1.2 tons of gold in 2013. Also, a Turkish miner is planning to explore gold and silver in Ireland, and a Canadian company reported positive results from its gold project in Nicaragua. Meanwhile, gold prices climbed due to concerns about European banks.
"
20140711,"Gold prices experienced a rise due to geopolitical tensions in the Middle East and Ukraine, while worries about Portugal's banking sector also influenced market stability.
However, gold jewellery imports in Thailand experienced a significant dip.
Barrick Gold also made renewed efforts in the gold market."
20140712,"Gold prices experienced a rise due to geopolitical tensions in the Middle East and Ukraine, while worries about Portugal's banking sector also influenced market stability.
However, gold jewellery imports in Thailand experienced a significant dip.
Barrick Gold also made renewed efforts in the gold market."
20140713,Seven people were apprehended at Dhaka airport for smuggling gold. India may ease gold curbs due to improved current account deficit and fiscal deficit. Gold prices experienced a significant drop as concerns over Europe's financial stability decreased.
20140714,Seven people were apprehended at Dhaka airport for smuggling gold. India may ease gold curbs due to improved current account deficit and fiscal deficit. Gold prices experienced a significant drop as concerns over Europe's financial stability decreased.
20140715,"Gold futures dropped as concerns faded in the Euro zone.
Kenya and DRC signed a pact to curb gold theft.
Barrick Gold CEO Jamie Sokalsky is leaving after two years."
20140716,"Gold futures dropped as concerns faded in the Euro zone.
Kenya and DRC signed a pact to curb gold theft.
Barrick Gold CEO Jamie Sokalsky is leaving after two years."
20140717,"Gold prices experienced safe-haven demand due to geopolitical tensions, particularly the downing of Malaysia Airlines Flight MH17. This event led to a surge in gold as investors sought safer assets amidst the uncertainty. Additionally, there were reports of gold smuggling and seizures, as well as discussions on potential reforms in the London gold market."
20140718,"Gold prices experienced safe-haven demand due to geopolitical tensions, particularly the downing of Malaysia Airlines Flight MH17. This event led to a surge in gold as investors sought safer assets amidst the uncertainty. Additionally, there were reports of gold smuggling and seizures, as well as discussions on potential reforms in the London gold market."
20140719,"Gold prices experienced a decline due to profit-taking activities, but geopolitical tensions are being closely monitored. Numerous incidents of gold smuggling and seizures occurred at airports, particularly in Dhaka, Bangladesh, involving significant quantities of gold bars. In Paris, a gold coin shop robbery led to a shoot-out with police, resulting in the thief being wounded and captured.
"
20140720,"Gold prices experienced a decline due to profit-taking activities, but geopolitical tensions are being closely monitored. Numerous incidents of gold smuggling and seizures occurred at airports, particularly in Dhaka, Bangladesh, involving significant quantities of gold bars. In Paris, a gold coin shop robbery led to a shoot-out with police, resulting in the thief being wounded and captured.
"
20140721,"Gold prices experienced some volatility, initially rising due to geopolitical tensions in Gaza and Ukraine, which increased its safe-haven appeal. However, prices later edged lower as investors closely monitored these same geopolitical events. Additionally, there were reports of potential manipulation in the London gold fix, raising concerns about the integrity of the gold market.
"
20140722,"Gold prices experienced some volatility, initially rising due to geopolitical tensions in Gaza and Ukraine, which increased its safe-haven appeal. However, prices later edged lower as investors closely monitored these same geopolitical events. Additionally, there were reports of potential manipulation in the London gold fix, raising concerns about the integrity of the gold market.
"
20140723,"China's gold demand experienced a 19% decrease due to unrest in Ukraine and the Middle East, with bar purchases exceeding jewelry. Conversely, violence in West Asia and fund inflows supported gold prices, keeping them above $1,300. Additionally, a gold mine collapse in Colombia resulted in multiple fatalities.
"
20140724,"China's gold demand experienced a 19% decrease due to unrest in Ukraine and the Middle East, with bar purchases exceeding jewelry. Conversely, violence in West Asia and fund inflows supported gold prices, keeping them above $1,300. Additionally, a gold mine collapse in Colombia resulted in multiple fatalities.
"
20140725,"Gold premiums in India dropped due to excess supply and weak demand, while gold futures hovered near one-month lows. Indonesia is seeking Indian investment to mine gold and refine crude oil. Restrictions on gold imports have led to smugglers using more creative methods, and gold prices have seen a slight increase amid global turmoil."
20140726,"Gold premiums in India dropped due to excess supply and weak demand, while gold futures hovered near one-month lows. Indonesia is seeking Indian investment to mine gold and refine crude oil. Restrictions on gold imports have led to smugglers using more creative methods, and gold prices have seen a slight increase amid global turmoil."
20140727,"Gold prices slightly decreased as the dollar gained strength, but remained above $1,300. Despite challenges in the gold market, some mining debts are still performing well, and Newcrest is seeing returns from its debt management. Experts suggest that gold smuggling may increase if customs duties are not lowered.
"
20140728,"Gold prices slightly decreased as the dollar gained strength, but remained above $1,300. Despite challenges in the gold market, some mining debts are still performing well, and Newcrest is seeing returns from its debt management. Experts suggest that gold smuggling may increase if customs duties are not lowered.
"
20140729,"Gold prices experienced a slight decline following positive US economic growth reports. Meanwhile, a significant gold mine with substantial reserves was discovered in Xinjiang, and Newmont Mining is set to invest in a gold mine in Suriname. Additionally, there are reports of gold being used to finance religious violence in the Central African Republic.
"
20140730,"Gold prices experienced a slight decline following positive US economic growth reports. Meanwhile, a significant gold mine with substantial reserves was discovered in Xinjiang, and Newmont Mining is set to invest in a gold mine in Suriname. Additionally, there are reports of gold being used to finance religious violence in the Central African Republic.
"
20140731,"Several gold mining projects have been approved in British Columbia, and Reservoir Minerals has been granted new exploration licenses for gold in Serbia, Romania, and Macedonia. Barrick Gold is focusing on Nevada to lower costs, while Newmont and Buenaventura are studying the Yanacocha gold project. Meanwhile, South Sudan is delaying gold production by a year due to conflict.
"
20140801,"Several gold mining projects have been approved in British Columbia, and Reservoir Minerals has been granted new exploration licenses for gold in Serbia, Romania, and Macedonia. Barrick Gold is focusing on Nevada to lower costs, while Newmont and Buenaventura are studying the Yanacocha gold project. Meanwhile, South Sudan is delaying gold production by a year due to conflict.
"
20140802,"Gold futures trading is expected to be uncertain in the coming week.
Swiss gold exports to India have risen significantly, reaching a substantial value.
An Indian origin student was jailed for gold bar theft in Singapore."
20140803,"Gold futures trading is expected to be uncertain in the coming week.
Swiss gold exports to India have risen significantly, reaching a substantial value.
An Indian origin student was jailed for gold bar theft in Singapore."
20140804,"Gold prices held below $1,300 as easing debt and Gaza concerns cut demand.
There was renewed excitement at the Diggers and Dealers gold forum after tough years.
Swiss gold exports to India rose to 42%, hitting Rs 50k crore."
20140805,"Gold prices held below $1,300 as easing debt and Gaza concerns cut demand.
There was renewed excitement at the Diggers and Dealers gold forum after tough years.
Swiss gold exports to India rose to 42%, hitting Rs 50k crore."
20140806,"Gold prices experienced a boost due to safe-haven demand fueled by geopolitical concerns, particularly tensions in Ukraine. Additionally, a weaker dollar also contributed to the rise in gold prices. Some analysts suggest that Comex gold open interest hitting a 5-year low could signal a potential bottoming of the market.
"
20140807,"Gold prices experienced a boost due to safe-haven demand fueled by geopolitical concerns, particularly tensions in Ukraine. Additionally, a weaker dollar also contributed to the rise in gold prices. Some analysts suggest that Comex gold open interest hitting a 5-year low could signal a potential bottoming of the market.
"
20140808,"Gold prices are rising due to geopolitical tensions in Iraq and Ukraine, pushing gold above $1,300/oz. Illegal gold imports are up in India, and customs officials are seizing large quantities of smuggled gold at airports. Cost discipline is tempting investors back into gold mining shares."
20140809,"Gold prices are rising due to geopolitical tensions in Iraq and Ukraine, pushing gold above $1,300/oz. Illegal gold imports are up in India, and customs officials are seizing large quantities of smuggled gold at airports. Cost discipline is tempting investors back into gold mining shares."
20140810,"Gold prices experienced some stability amidst geopolitical tensions, but later dipped due to firmer equities. Smuggling of gold was prevalent, with seizures reported in aircrafts and from passengers. AngloGold Ashanti's output increased, and the company is restarting operations at mines that were closed due to an earthquake."
20140811,"Gold prices experienced some stability amidst geopolitical tensions, but later dipped due to firmer equities. Smuggling of gold was prevalent, with seizures reported in aircrafts and from passengers. AngloGold Ashanti's output increased, and the company is restarting operations at mines that were closed due to an earthquake."
20140812,"Gold prices experienced a decline, cutting last Friday's three-week high due to easing geopolitical tensions. India's gold imports are forecasted to shrink as the Reserve Bank of India protects the rupee. However, gold also got a boost from Ukraine and Iraq concerns, while the TSX ended slightly higher on gold stocks.
"
20140813,"Gold prices experienced a decline, cutting last Friday's three-week high due to easing geopolitical tensions. India's gold imports are forecasted to shrink as the Reserve Bank of India protects the rupee. However, gold also got a boost from Ukraine and Iraq concerns, while the TSX ended slightly higher on gold stocks.
"
20140814,"Global gold demand decreased by 16% in Q2 2014, with China's demand contracting by 52% after a buying frenzy. Despite the slump in demand, gold is on track for a second weekly gain due to safe-haven demand. There are also reports of increased gold smuggling and arrests related to it in different countries.
"
20140815,"Global gold demand decreased by 16% in Q2 2014, with China's demand contracting by 52% after a buying frenzy. Despite the slump in demand, gold is on track for a second weekly gain due to safe-haven demand. There are also reports of increased gold smuggling and arrests related to it in different countries.
"
20140816,"Gold prices declined for the second day, hitting a two-week low, while silver traded at a two-month low. India's gold import is decreasing as the RBI is protecting the rupee. Customs officials seized gold from passengers in Kerala and Dhaka airport."
20140817,"Gold prices declined for the second day, hitting a two-week low, while silver traded at a two-month low. India's gold import is decreasing as the RBI is protecting the rupee. Customs officials seized gold from passengers in Kerala and Dhaka airport."
20140818,"Gold prices experienced a slight decline in Kuwait trading, while globally, gold held a two-day decline. China is granting gold import licenses to more banks, and a gold buying frenzy was observed in Chicago. Harmony Gold is set to close unprofitable shaft."
20140819,"Gold prices experienced a slight decline in Kuwait trading, while globally, gold held a two-day decline. China is granting gold import licenses to more banks, and a gold buying frenzy was observed in Chicago. Harmony Gold is set to close unprofitable shaft."
20140820,"- Gold prices extended losses due to upbeat US economic data and a stronger dollar.
- Authorities have seized smuggled gold at airports in Dhaka, Bangladesh, and recovered gold and cash in Pakistan and India.
- Tensions continue between Russia and Ukraine over Scythian gold artifacts held by a Dutch museum.
"
20140821,"- Gold prices extended losses due to upbeat US economic data and a stronger dollar.
- Authorities have seized smuggled gold at airports in Dhaka, Bangladesh, and recovered gold and cash in Pakistan and India.
- Tensions continue between Russia and Ukraine over Scythian gold artifacts held by a Dutch museum.
"
20140822,"Gold prices experienced a corrective bounce with some safe-haven demand, while China continues to push for gold pricing power by granting new import licenses. Smuggling and illegal mining operations were reported in different countries with authorities seizing large quantities of gold. Goldman Sachs is set to pay billions to settle claims related to mortgage-backed securities.
"
20140823,"Gold prices experienced a corrective bounce with some safe-haven demand, while China continues to push for gold pricing power by granting new import licenses. Smuggling and illegal mining operations were reported in different countries with authorities seizing large quantities of gold. Goldman Sachs is set to pay billions to settle claims related to mortgage-backed securities.
"
20140824,"Gold prices gained in Asia, but a stronger U.S. dollar limited buying interest. China's net gold imports from Hong Kong fell to the lowest since June 2011 due to weak demand. St Barbara may hand over the Gold Ridge mine to the Solomon Islands."
20140825,"Gold prices gained in Asia, but a stronger U.S. dollar limited buying interest. China's net gold imports from Hong Kong fell to the lowest since June 2011 due to weak demand. St Barbara may hand over the Gold Ridge mine to the Solomon Islands."
20140826,"Gold prices experienced a slight increase but remained near a two-month low due to a strong dollar. COMEX gold warehouse stocks are swelling as physical demand slumps. Railway police are seizing smuggled gold, and two more Indian individuals were sentenced for gold smuggling."
20140827,"Gold prices experienced a slight increase but remained near a two-month low due to a strong dollar. COMEX gold warehouse stocks are swelling as physical demand slumps. Railway police are seizing smuggled gold, and two more Indian individuals were sentenced for gold smuggling."
20140828,"Gold prices are heading for their first monthly gain since June, driven by safe-haven demand due to rising tensions in Ukraine.
However, gold is also weaker amid less risk aversion in the market place.
A gold trader is facing a lawsuit.
"
20140829,"Gold prices are heading for their first monthly gain since June, driven by safe-haven demand due to rising tensions in Ukraine.
However, gold is also weaker amid less risk aversion in the market place.
A gold trader is facing a lawsuit.
"
20140830,"Several gold miners were trapped in a Nicaraguan gold mine after a landslide, but the majority of them were rescued. In other news, a funeral for an Irish gangster featured a gold coffin. Also, an African fund manager is favoring platinum equities over gold."
20140831,"Several gold miners were trapped in a Nicaraguan gold mine after a landslide, but the majority of them were rescued. In other news, a funeral for an Irish gangster featured a gold coffin. Also, an African fund manager is favoring platinum equities over gold."
20140901,"Gold prices are affected by the situation in Ukraine, causing investors to seek safe-haven assets. Multiple incidents of gold smuggling and seizure were reported in different countries. Additionally, several companies announced exploration updates, drilling results, and acquisitions related to gold mining projects.
"
20140902,"Gold prices are affected by the situation in Ukraine, causing investors to seek safe-haven assets. Multiple incidents of gold smuggling and seizure were reported in different countries. Additionally, several companies announced exploration updates, drilling results, and acquisitions related to gold mining projects.
"
20140903,"Gold prices faced pressure, hitting a 2-1/2 month low, as a ceasefire agreement in Ukraine reduced safe-haven demand, while a stronger dollar also contributed to the decline. Several incidents of gold smuggling were reported in India and Bangladesh, with authorities seizing significant quantities of gold bars at airports and borders. Meanwhile, Newmont Mining is set to invest $1 billion in the Merian Gold Mine in Suriname, and a technical study showed strong economics at the Omagh Gold Mine.
"
20140904,"Gold prices faced pressure, hitting a 2-1/2 month low, as a ceasefire agreement in Ukraine reduced safe-haven demand, while a stronger dollar also contributed to the decline. Several incidents of gold smuggling were reported in India and Bangladesh, with authorities seizing significant quantities of gold bars at airports and borders. Meanwhile, Newmont Mining is set to invest $1 billion in the Merian Gold Mine in Suriname, and a technical study showed strong economics at the Omagh Gold Mine.
"
20140905,"Goldman Sachs is planning a $500 million Sukuk issue as Islamic finance goes mainstream.
Keystone approves lease for gold mine.
Bangladesh is becoming a major gold smuggling hub due to high Indian tariffs."
20140906,"Goldman Sachs is planning a $500 million Sukuk issue as Islamic finance goes mainstream.
Keystone approves lease for gold mine.
Bangladesh is becoming a major gold smuggling hub due to high Indian tariffs."
20140907,"Several attempts to smuggle gold were reported at Chittagong Airport, with authorities seizing significant quantities. Funds are exiting bullish gold and silver positions, and gold prices are experiencing chart-based selling pressure due to a strong U.S. dollar, causing gold to sink to a 3-month low. Despite this, mining projects like Rubicon's Phoenix Gold Project are progressing on schedule, and companies like Columbus Gold are starting to trade in the United States, indicating ongoing activity in the gold mining sector.
"
20140908,"Several attempts to smuggle gold were reported at Chittagong Airport, with authorities seizing significant quantities. Funds are exiting bullish gold and silver positions, and gold prices are experiencing chart-based selling pressure due to a strong U.S. dollar, causing gold to sink to a 3-month low. Despite this, mining projects like Rubicon's Phoenix Gold Project are progressing on schedule, and companies like Columbus Gold are starting to trade in the United States, indicating ongoing activity in the gold mining sector.
"
20140909,"Gold prices are experiencing mixed signals, influenced by a stronger US dollar and short covering in a subdued market. India is holding steady on gold import duties, while illegal gold mining in Brazil threatens indigenous tribes. AngloGold Ashanti is planning to restructure its international business with a listing in London.
"
20140910,"Gold prices are experiencing mixed signals, influenced by a stronger US dollar and short covering in a subdued market. India is holding steady on gold import duties, while illegal gold mining in Brazil threatens indigenous tribes. AngloGold Ashanti is planning to restructure its international business with a listing in London.
"
20140911,"Asian demand supported a rebound in gold prices, while CME Group planned to launch a gold futures contract in Hong Kong.
Gold prices were steady but weak, trading near a 7.5-month low as traders awaited fresh inputs.
Separately, there were reports of gold smuggling attempts and seizures at airports in India and Bangladesh.
"
20140912,"Asian demand supported a rebound in gold prices, while CME Group planned to launch a gold futures contract in Hong Kong.
Gold prices were steady but weak, trading near a 7.5-month low as traders awaited fresh inputs.
Separately, there were reports of gold smuggling attempts and seizures at airports in India and Bangladesh.
"
20140913,"Treasure hunter Tommy Thompson, who discovered the Ship of Gold in 1988, remains on the lam amid lawsuits from insurers, investors, and crew seeking a share of the wealth. Customs officials seized gold bars from aircraft toilets, and gold worth lakhs was seized from passengers at airports. AngloGold investors are in revolt, and BHP and AngloGold spinoffs will increase pressure for disposal of underperforming assets."
20140914,"Treasure hunter Tommy Thompson, who discovered the Ship of Gold in 1988, remains on the lam amid lawsuits from insurers, investors, and crew seeking a share of the wealth. Customs officials seized gold bars from aircraft toilets, and gold worth lakhs was seized from passengers at airports. AngloGold investors are in revolt, and BHP and AngloGold spinoffs will increase pressure for disposal of underperforming assets."
20140915,"Gold prices experienced a slight increase due to improved physical demand and short covering, while the market anticipates the Federal Open Market Committee (FOMC) outcome. India's gold imports surged in August, reaching $2.03 billion, but smugglers are becoming more creative as gold demand is expected to increase. Zimbabwe has cut royalties on gold production to boost output."
20140916,"Gold prices experienced a slight increase due to improved physical demand and short covering, while the market anticipates the Federal Open Market Committee (FOMC) outcome. India's gold imports surged in August, reaching $2.03 billion, but smugglers are becoming more creative as gold demand is expected to increase. Zimbabwe has cut royalties on gold production to boost output."
20140917,"Multiple companies like Kinross Gold, Yamana Gold and West African Resources gave presentations or announced technical reports regarding their gold deposits and projects.
China is set to launch a gold market to bolster the fortunes of its free trade zone and potentially win the Asia gold pricing race with a new exchange.
Other events include a proposed scheme to unlock idle gold, a call to end mining plunder by OceanaGold, and Zimbabwe cutting royalties on gold to boost production."
20140918,"Multiple companies like Kinross Gold, Yamana Gold and West African Resources gave presentations or announced technical reports regarding their gold deposits and projects.
China is set to launch a gold market to bolster the fortunes of its free trade zone and potentially win the Asia gold pricing race with a new exchange.
Other events include a proposed scheme to unlock idle gold, a call to end mining plunder by OceanaGold, and Zimbabwe cutting royalties on gold to boost production."
20140919,"China is seeking gold pricing power with a new international board. There were seizures of gold at Chennai Airport, and customs officials busted a novel modus operandi to smuggle gold. Gold Fields aims to sell a project to cut its debt and plans to purchase new low-cost gold mines."
20140920,"China is seeking gold pricing power with a new international board. There were seizures of gold at Chennai Airport, and customs officials busted a novel modus operandi to smuggle gold. Gold Fields aims to sell a project to cut its debt and plans to purchase new low-cost gold mines."
20140921,"Customs officials have seized gold bars from passengers at airports in Chittagong and Dhaka, while authorities in Trichy, India, have also seized gold from a passenger arriving from Singapore. Gold demand and imports are expected to rise due to falling prices, and a new UN house in Vietnam has become the country's first gold-rated green building. Goldplat reports a loss amid lower gold prices."
20140922,"Customs officials have seized gold bars from passengers at airports in Chittagong and Dhaka, while authorities in Trichy, India, have also seized gold from a passenger arriving from Singapore. Gold demand and imports are expected to rise due to falling prices, and a new UN house in Vietnam has become the country's first gold-rated green building. Goldplat reports a loss amid lower gold prices."
20140923,"Gold prices experienced a slight decrease, leading to bearish chart patterns. Gold and silver saw a rise, with silver eagles crossing 30 million. Smuggling of gold into India was reported to have exceeded 50 tonnes in 10 days."
20140924,"Gold prices experienced a slight decrease, leading to bearish chart patterns. Gold and silver saw a rise, with silver eagles crossing 30 million. Smuggling of gold into India was reported to have exceeded 50 tonnes in 10 days."
20140925,Gold prices are weakening due to stronger U.S. dollar. China's net gold imports from Hong Kong are at the lowest since May 2011. Federal Reserve's secret tapes of meetings on Goldman Sachs are prompting calls for U.S. hearings.
20140926,Gold prices are weakening due to stronger U.S. dollar. China's net gold imports from Hong Kong are at the lowest since May 2011. Federal Reserve's secret tapes of meetings on Goldman Sachs are prompting calls for U.S. hearings.
20140927,Goldman Sachs is prohibiting its bankers from buying stocks. Secret tapes of Fed meetings on Goldman prompt calls for US hearings. Ghana is establishing two gold refineries.
20140928,Goldman Sachs is prohibiting its bankers from buying stocks. Secret tapes of Fed meetings on Goldman prompt calls for US hearings. Ghana is establishing two gold refineries.
20140929,"Gold prices are expected to increase due to the festive season demand in India. A new Singapore Kilobar Gold contract is about to be launched. Also, the Navy seized 17 kilos of gold hidden in a dinghy."
20140930,"Gold prices are expected to increase due to the festive season demand in India. A new Singapore Kilobar Gold contract is about to be launched. Also, the Navy seized 17 kilos of gold hidden in a dinghy."
20141001,"Gold prices experienced selling pressure but were holding above $1200, while some analysts suggest a potential rush into gold mining as prices bottom out.
A Canadian gold company resumed operation after two months, and an Ivory Coast gold mine is expected to start production in 2017.
Singapore is becoming a global gold hub with the launch of a kilo bar contract, and investors are hedging their bets with gold."
20141002,"Gold prices experienced selling pressure but were holding above $1200, while some analysts suggest a potential rush into gold mining as prices bottom out.
A Canadian gold company resumed operation after two months, and an Ivory Coast gold mine is expected to start production in 2017.
Singapore is becoming a global gold hub with the launch of a kilo bar contract, and investors are hedging their bets with gold."
20141003,"Gold prices experienced a sell-off due to upbeat U.S. jobs data, causing them to drop below $1200 to a nine-month low.
Meanwhile, there are expectations of a potential gold rush if sanctions on Iran are lifted, but the U.S. could miss out.
Additionally, luxury retailers in Hong Kong are facing challenges as protests disrupt the ""Golden Week"" holiday, impacting sales."
