date,text
20161119,"Here's a summary of the gold-related news from the provided links:

1.  Asanko Gold provided its 2017 guidance and site visit presentations.
2.  Customs are investigating gold sales, and there have been seizures of smuggled and counterfeit gold.
3.  There are also reports about gold mining activities, deals between gold companies, and price forecasts for gold.
"
20161120,"Gold prices are expected to experience volatility, while Goldman Sachs suggests buying commodities as manufacturing improves. Randgold Resources' price target was maintained, and they teamed up with Newcrest in the Ivory Coast for exploration. A Chinese company bids for Kalgoorlie Boulder Super Pit gold mine."
20161121,"Gold prices are expected to experience volatility, while Goldman Sachs suggests buying commodities as manufacturing improves. Randgold Resources' price target was maintained, and they teamed up with Newcrest in the Ivory Coast for exploration. A Chinese company bids for Kalgoorlie Boulder Super Pit gold mine."
20161122,"Here is a summary of the recent events in the gold market:
- Yamana Gold's IPO is proceeding as planned, but prices are deeply discounted.
- A Chinese company, Minjar Gold, has made a $540 million offer for a stake in the Kalgoorlie Super Pit gold mine.
- There are talks in India of a possible ban of importing gold to the country."
20161123,"Here is a summary of the recent events in the gold market:
- Yamana Gold's IPO is proceeding as planned, but prices are deeply discounted.
- A Chinese company, Minjar Gold, has made a $540 million offer for a stake in the Kalgoorlie Super Pit gold mine.
- There are talks in India of a possible ban of importing gold to the country."
20161124,"Gold prices are seeing a death cross, but analysts say the market is oversold. Swiss gold exports are up 10% on the month. Post demonetization, Mumbai's gold markets are dull and deserted."
20161125,"Gold prices are seeing a death cross, but analysts say the market is oversold. Swiss gold exports are up 10% on the month. Post demonetization, Mumbai's gold markets are dull and deserted."
20161126,"India's biggest gold market has seen a 90% drop in sales despite the marriage season due to demonetization.
Robbers in Ahmedabad, India, attacked a guard and looted 14 kg of gold bars worth Rs 4 crore.
China's net gold import hits 905 tonnes in the first three quarters of 2016."
20161127,"India's biggest gold market has seen a 90% drop in sales despite the marriage season due to demonetization.
Robbers in Ahmedabad, India, attacked a guard and looted 14 kg of gold bars worth Rs 4 crore.
China's net gold import hits 905 tonnes in the first three quarters of 2016."
20161128,"China's net gold import hits 905 tonnes in the first three quarters of 2016. A Cambodian major was apprehended for smuggling gold into Vietnam.
A British treasure hunter believes that a Nazi cruise liner that sunk in the Baltic Sea holds Hitler's lost gold.
"
20161129,"China's net gold import hits 905 tonnes in the first three quarters of 2016. A Cambodian major was apprehended for smuggling gold into Vietnam.
A British treasure hunter believes that a Nazi cruise liner that sunk in the Baltic Sea holds Hitler's lost gold.
"
20161130,"Speculative traders are leaving the gold market, while Chinese gold premiums hit a 3-year high. Trump is expected to meet with Goldman Sachs executive Gary Cohn, who is also being considered for a top job in the administration. In New York, a thief stole a bucket of gold flakes worth $1.6 million from an armored truck."
20161201,"Speculative traders are leaving the gold market, while Chinese gold premiums hit a 3-year high. Trump is expected to meet with Goldman Sachs executive Gary Cohn, who is also being considered for a top job in the administration. In New York, a thief stole a bucket of gold flakes worth $1.6 million from an armored truck."
20161202,"Singapore has banned a former Goldman Sachs banker for 10 years due to breaches related to the 1MDB scandal. Deutsche Bank will pay $60 million to settle a U.S. lawsuit regarding gold price-fixing. A man in New York stole a pail of gold flakes worth $1.6 million from an armored truck.
"
20161203,"Singapore has banned a former Goldman Sachs banker for 10 years due to breaches related to the 1MDB scandal. Deutsche Bank will pay $60 million to settle a U.S. lawsuit regarding gold price-fixing. A man in New York stole a pail of gold flakes worth $1.6 million from an armored truck.
"
20161204,Gold prices saw modest gains after the Italian Prime Minister conceded defeat in a referendum. Deutsche Bank will pay $60 million to settle a U.S. lawsuit over gold price fixing. MMTC is planning to tie up with SBI to sell gold coins.
20161205,Gold prices saw modest gains after the Italian Prime Minister conceded defeat in a referendum. Deutsche Bank will pay $60 million to settle a U.S. lawsuit over gold price fixing. MMTC is planning to tie up with SBI to sell gold coins.
20161206,"Gold prices are flirting with their lowest level in 10 months as the prospect of an interest rate hike looms.  Meanwhile, customs officials have been instructed to expedite the sale of seized gold. Elsewhere, a new Shariah-compliant gold platform has been launched.
"
20161207,"Gold prices are flirting with their lowest level in 10 months as the prospect of an interest rate hike looms.  Meanwhile, customs officials have been instructed to expedite the sale of seized gold. Elsewhere, a new Shariah-compliant gold platform has been launched.
"
20161208,"Income tax raids in Chennai unearthed a significant amount of unreported assets, including cash and gold, linking to AIADMK leaders. Guyana's gold production exceeded expectations, with small miners contributing a substantial portion. Trump is expected to name Goldman Sachs executive Gary Cohn to head the National Economic Council."
20161209,"Income tax raids in Chennai unearthed a significant amount of unreported assets, including cash and gold, linking to AIADMK leaders. Guyana's gold production exceeded expectations, with small miners contributing a substantial portion. Trump is expected to name Goldman Sachs executive Gary Cohn to head the National Economic Council."
20161210,"Several reports indicate that Donald Trump is expected to tap a Goldman Sachs banker for an economic post, deepening ties with the company as he builds his economic team. India has seized a significant amount of cash and gold in recent raids, with one incident involving a businessman's premises yielding 5.7 crore in new notes and 32 kg of gold. Guyana's gold production is at a record amount, according to recent reports."
20161211,"Several reports indicate that Donald Trump is expected to tap a Goldman Sachs banker for an economic post, deepening ties with the company as he builds his economic team. India has seized a significant amount of cash and gold in recent raids, with one incident involving a businessman's premises yielding 5.7 crore in new notes and 32 kg of gold. Guyana's gold production is at a record amount, according to recent reports."
20161212,"There has been a gold theft of $25 million from an armored truck in France, four men are on the run. Also, Sudanese officials reported that Egypt seized gold miners from their territory.  Kirkland Lake Gold's output is expected to be 500,000 or more gold ounces in 2017."
20161213,"There has been a gold theft of $25 million from an armored truck in France, four men are on the run. Also, Sudanese officials reported that Egypt seized gold miners from their territory.  Kirkland Lake Gold's output is expected to be 500,000 or more gold ounces in 2017."
20161214,"News cover the fining of one serial cheat because of fake gold scheme. India's exports are up 2.2%, but gold imports are also rising. The Dutch court ruled that Crimean gold treasures must be returned to Ukraine."
20161215,"News cover the fining of one serial cheat because of fake gold scheme. India's exports are up 2.2%, but gold imports are also rising. The Dutch court ruled that Crimean gold treasures must be returned to Ukraine."
20161216,"Several gold mining companies are experiencing significant changes, including Eldorado Gold, where the CEO is retiring and being replaced by Goldcorp's VP, and Columbus Gold, which is gaining attention due to takeover potential.
A treasure hunter who discovered three tons of sunken gold may remain in jail until he reveals its location.
In other news, Ecuador has signed a contract with a Canadian firm to mine gold in the Amazon."
20161217,"Several gold mining companies are experiencing significant changes, including Eldorado Gold, where the CEO is retiring and being replaced by Goldcorp's VP, and Columbus Gold, which is gaining attention due to takeover potential.
A treasure hunter who discovered three tons of sunken gold may remain in jail until he reveals its location.
In other news, Ecuador has signed a contract with a Canadian firm to mine gold in the Amazon."
20161218,"Several reports indicate activity in the gold market, including a government denying a gold project in Mexico. Additionally, a shuttered gold mine in Thailand is showing investors the risks of the Thai junta rule. There have been significant gold seizures at airports in Bangladesh and India, and a deadly gold mine collapse in the Democratic Republic of Congo.
"
20161219,"Several reports indicate activity in the gold market, including a government denying a gold project in Mexico. Additionally, a shuttered gold mine in Thailand is showing investors the risks of the Thai junta rule. There have been significant gold seizures at airports in Bangladesh and India, and a deadly gold mine collapse in the Democratic Republic of Congo.
"
20161220,"Gold prices climbed slightly after hitting a 10.5-month low, while a fake Goldman Sachs in China exemplified the risks of investing in the country.
Elsewhere, a gold-backed digital payment platform is set to store physical gold at the Mint, and the EU plans to increase border checks on cash and gold to combat terrorism financing.
Meanwhile, a suspect has been identified in the theft of a bucket of gold flakes worth $1.6 million in New York."
20161221,"Gold prices climbed slightly after hitting a 10.5-month low, while a fake Goldman Sachs in China exemplified the risks of investing in the country.
Elsewhere, a gold-backed digital payment platform is set to store physical gold at the Mint, and the EU plans to increase border checks on cash and gold to combat terrorism financing.
Meanwhile, a suspect has been identified in the theft of a bucket of gold flakes worth $1.6 million in New York."
20161222,Several articles discuss a suspect in a gold flake theft who may be hiding in Los Angeles. Trump's win is giving hope for a stalled Alaska copper-gold mine. Authorities seized new notes and 7kg of gold in raids on a Tamil Nadu chief secretary.
20161223,Several articles discuss a suspect in a gold flake theft who may be hiding in Los Angeles. Trump's win is giving hope for a stalled Alaska copper-gold mine. Authorities seized new notes and 7kg of gold in raids on a Tamil Nadu chief secretary.
20161224,"Switzerland's role in the global gold trade is under scrutiny. Winnipeg police are warning about counterfeit gold bars. India's Income Tax Department has found deals worth Rs 250 crore in Delhi involving gold for banned notes, and authorities have seized crores in gold and silver from firms in Noida."
20161225,"Switzerland's role in the global gold trade is under scrutiny. Winnipeg police are warning about counterfeit gold bars. India's Income Tax Department has found deals worth Rs 250 crore in Delhi involving gold for banned notes, and authorities have seized crores in gold and silver from firms in Noida."
20161226,"Several incidents of gold theft and seizure occurred in India, including a significant robbery at a gold loan company and the arrest of individuals smuggling gold. China's gold market is opening up, which is expected to boost the internationalization of the RMB. Germany is repatriating its gold reserves from New York and Paris at a faster pace than initially planned."
20161227,"Several incidents of gold theft and seizure occurred in India, including a significant robbery at a gold loan company and the arrest of individuals smuggling gold. China's gold market is opening up, which is expected to boost the internationalization of the RMB. Germany is repatriating its gold reserves from New York and Paris at a faster pace than initially planned."
20161228,Deutsche Bank AG has reiterated a buy rating on Goldman Sachs Group. Bundesbank is repatriating gold from New York and Paris. EU is proposing to allow confiscations of cash gold and assets in crackdown on terrorism financing.
20161229,Deutsche Bank AG has reiterated a buy rating on Goldman Sachs Group. Bundesbank is repatriating gold from New York and Paris. EU is proposing to allow confiscations of cash gold and assets in crackdown on terrorism financing.
20161230,"Gold prices remained under light correction at the end of the year. A gang looted 30 kg of gold from a finance firm in Kolkata, India. Customs officials seized 1.2 kg and 1.5 kg of gold at Rajiv Gandhi International Airport, detaining several smugglers."
20161231,"Gold prices remained under light correction at the end of the year. A gang looted 30 kg of gold from a finance firm in Kolkata, India. Customs officials seized 1.2 kg and 1.5 kg of gold at Rajiv Gandhi International Airport, detaining several smugglers."
20170101,"UAE gold jewellery retailers are expecting a rebound.
The Directorate of Revenue Intelligence seized 8.7 kg of gold smuggled from Sri Lanka and arrested a hotelier.
A tiny South American nation hits record gold production."
20170102,"UAE gold jewellery retailers are expecting a rebound.
The Directorate of Revenue Intelligence seized 8.7 kg of gold smuggled from Sri Lanka and arrested a hotelier.
A tiny South American nation hits record gold production."
20170103,Analyst reviews on Eldorado Gold Corporation are underway. A thief looted cash and gold at a court office in Bangkok. Dubai Gold and Commodities Exchange experienced a growth of 36% last year.
20170104,Analyst reviews on Eldorado Gold Corporation are underway. A thief looted cash and gold at a court office in Bangkok. Dubai Gold and Commodities Exchange experienced a growth of 36% last year.
20170105,"Gold prices are holding near four-week highs, boosted by a softer dollar and Chinese demand. Market analysts believe gold may continue to rise, and it could be a good time to buy. However, gold and silver prices turned weak due to global cues and slack demand.
"
20170106,"Gold prices are holding near four-week highs, boosted by a softer dollar and Chinese demand. Market analysts believe gold may continue to rise, and it could be a good time to buy. However, gold and silver prices turned weak due to global cues and slack demand.
"
20170107,"Several articles discuss the 74th Golden Globe Awards, including predictions, the menu, and the nominees. Other articles mention Ardea Resources Limited project update and GEODEX providing update on restructuring non-brokered unit financing and Goldway SRL acquisition. Additionally, a woman was caught at Mumbai airport trying to smuggle gold jewelry.
"
20170108,"Several articles discuss the 74th Golden Globe Awards, including predictions, the menu, and the nominees. Other articles mention Ardea Resources Limited project update and GEODEX providing update on restructuring non-brokered unit financing and Goldway SRL acquisition. Additionally, a woman was caught at Mumbai airport trying to smuggle gold jewelry.
"
20170109,"A Chinese tourist had a gold chain stolen in Pattaya, Thailand. Prince's estate inventory revealed cash, property, and gold bars. At Karipur Airport, 3.5 kg of gold was seized from a passenger."
20170110,"A Chinese tourist had a gold chain stolen in Pattaya, Thailand. Prince's estate inventory revealed cash, property, and gold bars. At Karipur Airport, 3.5 kg of gold was seized from a passenger."
20170111,"Peruvian shipments of copper, gold, and lead experienced a slight increase in November. Yamana Gold's Chilean mine operations were suspended due to a strike. Goldcorp is set to sell its Los Filos mine. 
"
20170112,"Peruvian shipments of copper, gold, and lead experienced a slight increase in November. Yamana Gold's Chilean mine operations were suspended due to a strike. Goldcorp is set to sell its Los Filos mine. 
"
20170113,"Gold prices maintained an upward trend, while foreign investors are cautioned against gold scammers. There was a high-grade gold discovery in New Mexico, which could double the opportunities for exploration. A new American gold coin depicts Liberty as an African American woman."
20170114,"Gold prices maintained an upward trend, while foreign investors are cautioned against gold scammers. There was a high-grade gold discovery in New Mexico, which could double the opportunities for exploration. A new American gold coin depicts Liberty as an African American woman."
20170115,"Gold had a blistering gain last week rewarding contrarian traders. The US Mint is releasing a 225th Anniversary American Liberty Gold Coin. Police in Nepal seized 15kg of gold and arrested a jeep driver.
"
20170116,"Gold had a blistering gain last week rewarding contrarian traders. The US Mint is releasing a 225th Anniversary American Liberty Gold Coin. Police in Nepal seized 15kg of gold and arrested a jeep driver.
"
20170117,"Ausgold announced further positive drill results at Datatine. In India, a cash crunch has made it difficult for gold lovers to buy wedding rings. New York gold prices have climbed higher.
"
20170118,"Ausgold announced further positive drill results at Datatine. In India, a cash crunch has made it difficult for gold lovers to buy wedding rings. New York gold prices have climbed higher.
"
20170119,"Asian gold demand is slowing because of the higher prices.
An Indonesian businessman had a claim rejected by Goldman Sachs over a share trade.
A suspect in a New York City gold theft was captured in Ecuador."
20170120,"Asian gold demand is slowing because of the higher prices.
An Indonesian businessman had a claim rejected by Goldman Sachs over a share trade.
A suspect in a New York City gold theft was captured in Ecuador."
20170121,Gold futures are looking bullish. UBS Asset Management Americas Inc. continues to hold its position in NovaGold Resources Inc. A man was arrested in Ecuador for the theft of gold flakes in New York City.
20170122,Gold futures are looking bullish. UBS Asset Management Americas Inc. continues to hold its position in NovaGold Resources Inc. A man was arrested in Ecuador for the theft of gold flakes in New York City.
20170123,"Gold prices are rising amid uncertainty about US fiscal policy, and European investors are pumping billions into gold ETFs as Europe frets over Trump. The US withdrawal from the Trans-Pacific Partnership could negatively affect Australia. A man who stole a bucket full of gold in Manhattan has been captured."
20170124,"Gold prices are rising amid uncertainty about US fiscal policy, and European investors are pumping billions into gold ETFs as Europe frets over Trump. The US withdrawal from the Trans-Pacific Partnership could negatively affect Australia. A man who stole a bucket full of gold in Manhattan has been captured."
20170125,"Gold ETFs have attracted significant investment as European investors worry about the economic impacts of Trump's policies. Meanwhile, a joint venture led by Polyus Gold has acquired a giant gold deposit in Russia at auction. Also, several workers were reportedly trapped after a gold mine collapsed in Tanzania.
"
20170126,"Gold ETFs have attracted significant investment as European investors worry about the economic impacts of Trump's policies. Meanwhile, a joint venture led by Polyus Gold has acquired a giant gold deposit in Russia at auction. Also, several workers were reportedly trapped after a gold mine collapsed in Tanzania.
"
20170127,"Switzerland's gold exports to China saw a surge, with 158 tons exported in December. Meanwhile, in Tanzania, a gold mine collapsed trapping workers. Gold prices in Kabul saw a change this week, and gold miners in Guyana are threatening protests and reduced declarations due to new tax measures."
20170128,"Switzerland's gold exports to China saw a surge, with 158 tons exported in December. Meanwhile, in Tanzania, a gold mine collapsed trapping workers. Gold prices in Kabul saw a change this week, and gold miners in Guyana are threatening protests and reduced declarations due to new tax measures."
20170129,"A treasure hunter is planning to retrieve gold bullion worth $1 billion from a sunken British warship.
Gold Resource Corporation has voluntarily suspended operations for up to 48 hours following two recent accidents. The government of Solomon Islands is pushing to reopen the Gold Ridge mine.
"
20170130,"A treasure hunter is planning to retrieve gold bullion worth $1 billion from a sunken British warship.
Gold Resource Corporation has voluntarily suspended operations for up to 48 hours following two recent accidents. The government of Solomon Islands is pushing to reopen the Gold Ridge mine.
"
20170131,"Gold prices rose due to uncertainties in America and President Trump's travel ban.
Goldman Sachs CEO criticized Trump's immigration policies.
A treasure hunter is set to raise a British warship with gold coins worth $1 billion."
20170201,"Gold prices rose due to uncertainties in America and President Trump's travel ban.
Goldman Sachs CEO criticized Trump's immigration policies.
A treasure hunter is set to raise a British warship with gold coins worth $1 billion."
20170202,"Customs in Bangladesh detained a gold smuggler for the fifth time in January. Luna Gold and JDL announced a merger to create a multi-asset mining company with concurrent equity. Harmony Gold swings back to profit in the first half of the year, helped by hedging.
"
20170203,"Customs in Bangladesh detained a gold smuggler for the fifth time in January. Luna Gold and JDL announced a merger to create a multi-asset mining company with concurrent equity. Harmony Gold swings back to profit in the first half of the year, helped by hedging.
"
20170204,"Here's a summary of gold-related news based on the provided links:

1.  China increased its gold reserves held in Switzerland during a turbulent year.
2.  Authorities seized smuggled gold at airports in Dhaka and Trichy, with individuals arrested in connection.
3.  A bill in Utah is set to establish a state gold and silver depository."
20170205,"Here's a summary of gold-related news based on the provided links:

1.  China increased its gold reserves held in Switzerland during a turbulent year.
2.  Authorities seized smuggled gold at airports in Dhaka and Trichy, with individuals arrested in connection.
3.  A bill in Utah is set to establish a state gold and silver depository."
20170206,"Randgold Resources' profits jumped due to higher gold prices and lower costs, leading to a proposed 52% dividend payout increase. The company is seeing positive results at its Tongon gold mine.
AngloGold Ashanti has agreed to buy a 19.9% stake in Australia's Orinoco Resources for A$36.6 million.
Gold is stabilizing above $1200, and concerns over Trump's policies sent gold to a two-month high."
20170207,"Randgold Resources' profits jumped due to higher gold prices and lower costs, leading to a proposed 52% dividend payout increase. The company is seeing positive results at its Tongon gold mine.
AngloGold Ashanti has agreed to buy a 19.9% stake in Australia's Orinoco Resources for A$36.6 million.
Gold is stabilizing above $1200, and concerns over Trump's policies sent gold to a two-month high."
20170208,"Gold prices are influenced by political uncertainty, as indicated by Newcrest CEO. Germany has completed the repatriation of its gold reserves from the US and France ahead of schedule. A robbery occurred in Gurugram where armed men looted a significant amount of gold from a finance company.
"
20170209,"Gold prices are influenced by political uncertainty, as indicated by Newcrest CEO. Germany has completed the repatriation of its gold reserves from the US and France ahead of schedule. A robbery occurred in Gurugram where armed men looted a significant amount of gold from a finance company.
"
20170210,"Heavy rainfall halted production at a Northern Territory gold mine, while a separate incident involved armed robbers looting a significant amount of gold from a finance company in Gurugram, India. Germany is repatriating its gold reserves from the US faster than initially planned, potentially due to declining confidence in the Euro. Gold prices in Yen are higher than in USD as Trump and Abe meet.
"
20170211,"Heavy rainfall halted production at a Northern Territory gold mine, while a separate incident involved armed robbers looting a significant amount of gold from a finance company in Gurugram, India. Germany is repatriating its gold reserves from the US faster than initially planned, potentially due to declining confidence in the Euro. Gold prices in Yen are higher than in USD as Trump and Abe meet.
"
20170212,"Several reports discuss gold smuggling attempts at airports in India, with individuals caught concealing gold in various ways, including in their rectum and LED lamps. Guyana Goldfields is projecting a gold production target of 170,000 ounces for 2017. Iamgold provided an update on drilling results from its exploration program on the Saramacca Project in Suriname."
20170213,"Several reports discuss gold smuggling attempts at airports in India, with individuals caught concealing gold in various ways, including in their rectum and LED lamps. Guyana Goldfields is projecting a gold production target of 170,000 ounces for 2017. Iamgold provided an update on drilling results from its exploration program on the Saramacca Project in Suriname."
20170214,Investors are bracing for uncertainty in the gold market. A new gold exploration program has been announced. Germany has been repatriating its gold reserves.
20170215,Investors are bracing for uncertainty in the gold market. A new gold exploration program has been announced. Germany has been repatriating its gold reserves.
20170216,Agnico to invest $1.2 billion in gold projects in Canada's North. A gold prospector was wounded in South Darfur robbery. Paramount Gold Nevada Corp closes $3.66 million equity financing.
20170217,Agnico to invest $1.2 billion in gold projects in Canada's North. A gold prospector was wounded in South Darfur robbery. Paramount Gold Nevada Corp closes $3.66 million equity financing.
20170218,"Gold worth over Rs 63 lakh was seized at Mumbai airport. Saudi Arabia airline staff held for smuggling gold in Mumbai. DRI seizes 4.2 kg gold worth Rs 1.14 crore from Mumbai airport. Indian gold prices flip to discount for the first time in 7 weeks. Gold and silver extend gains on jewelers' buying.
An Indian national was arrested with 15 kg of gold from Tribhuvan International Airport. An Indian national was arrested with 15 kg gold and laptops at Kathmandu airport. Gold worth Rs 54 lakh was seized from a passenger at Goa airport.A gang sold gold-plated scrap metal to a man for Dh500,000.
Artemis Resources discovered a new style of gold mineralization for the West Pilbara at Purdy's Reward. Sabi targets 20kg of gold per month. New Gold Inc. (NGD) given average recommendation of ""hold"" by brokerages. Barrick Gold Corporation (ABX) to issue quarterly dividend of $0.03 on March 15th."
20170219,"Gold worth over Rs 63 lakh was seized at Mumbai airport. Saudi Arabia airline staff held for smuggling gold in Mumbai. DRI seizes 4.2 kg gold worth Rs 1.14 crore from Mumbai airport. Indian gold prices flip to discount for the first time in 7 weeks. Gold and silver extend gains on jewelers' buying.
An Indian national was arrested with 15 kg of gold from Tribhuvan International Airport. An Indian national was arrested with 15 kg gold and laptops at Kathmandu airport. Gold worth Rs 54 lakh was seized from a passenger at Goa airport.A gang sold gold-plated scrap metal to a man for Dh500,000.
Artemis Resources discovered a new style of gold mineralization for the West Pilbara at Purdy's Reward. Sabi targets 20kg of gold per month. New Gold Inc. (NGD) given average recommendation of ""hold"" by brokerages. Barrick Gold Corporation (ABX) to issue quarterly dividend of $0.03 on March 15th."
20170220,"Two kilograms of gold were seized at Dabolim Airport. A man was caught smuggling 15 kg of gold and another one was detained with gold bars at Dhaka airport. Uganda launched a gold refinery amid fears of dirty minerals.
"
20170221,"Two kilograms of gold were seized at Dabolim Airport. A man was caught smuggling 15 kg of gold and another one was detained with gold bars at Dhaka airport. Uganda launched a gold refinery amid fears of dirty minerals.
"
20170222,"Macquarie and Argonaut are launching a deal related to Dacian Gold. Kinsfield is set to begin gold production in Kogi by the fourth quarter of 2017. There are reports of Valentine's Day attacks that have left three gold panners battling for their lives.
"
20170223,"Macquarie and Argonaut are launching a deal related to Dacian Gold. Kinsfield is set to begin gold production in Kogi by the fourth quarter of 2017. There are reports of Valentine's Day attacks that have left three gold panners battling for their lives.
"
20170224,"Several companies are engaging in gold mining and exploration activities, including Lundin Gold awarding a mine development contract, Pure Gold closing a bought deal private placement, Columbus closing an acquisition at its Eastside Gold Project, and Angel Gold commencing a geophysical survey on its El Porvenir Project. Centerra Gold reported an increase in year-end gold mineral reserves, and Ghana's gold output is projected to increase by the end of the year. Authorities in India seized gold bars and smuggled gold at airports, while a politician faced scrutiny for gifting gold to a temple."
20170225,"Several companies are engaging in gold mining and exploration activities, including Lundin Gold awarding a mine development contract, Pure Gold closing a bought deal private placement, Columbus closing an acquisition at its Eastside Gold Project, and Angel Gold commencing a geophysical survey on its El Porvenir Project. Centerra Gold reported an increase in year-end gold mineral reserves, and Ghana's gold output is projected to increase by the end of the year. Authorities in India seized gold bars and smuggled gold at airports, while a politician faced scrutiny for gifting gold to a temple."
20170226,"Gold prices are holding near 3 1/2-month highs as investors focus on President Trump's economic policy. Australian gold output has reached a 17-year high. Barclays Africa plans to list a gold ETF in Kenya early this year.
"
20170227,"Gold prices are holding near 3 1/2-month highs as investors focus on President Trump's economic policy. Australian gold output has reached a 17-year high. Barclays Africa plans to list a gold ETF in Kenya early this year.
"
20170228,"Gold prices dipped as the U.S. dollar strengthened, and investors awaited President Trump's speech for further direction. The market is also affected by rising expectations of a Federal Reserve rate hike, which reduces gold's appeal. India's gold jewelry exports to the UAE declined in January, showing a shift in trade dynamics."
20170301,"Gold prices dipped as the U.S. dollar strengthened, and investors awaited President Trump's speech for further direction. The market is also affected by rising expectations of a Federal Reserve rate hike, which reduces gold's appeal. India's gold jewelry exports to the UAE declined in January, showing a shift in trade dynamics."
20170302,"Recent news indicates a mixed outlook for the gold market. Factors such as rising interest rate expectations have reduced gold's appeal, leading to a weekly price drop. However, there are also reports of new gold discoveries and projects moving forward, suggesting potential for future growth in the sector.
"
